patient,run,task,file,channel,signal_type,sfreq,duration_seconds,mean,std,var,min,max,median,rms,ptp,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power
S036,R01,baseline_eyes_open,S036R01.edf,P1..,EEG,160.0,60.99375,-1.4028399065230222e-07,3.818764737543911e-05,1.4582964120708816e-09,-0.0001945599498411948,0.00017791273199794242,1.379749221669236e-07,3.818790504425341e-05,0.00037247268183913723,1.134178420517355e-09,0.2555643657209913,8.403049937450851e-10,0.18934588143608408,1.0933838743670122e-09,0.24637213271497763,1.2415974030570814e-09,0.2797690795848267,1.3353760984346472e-10,0.030090022823723833
S036,R01,baseline_eyes_open,S036R01.edf,Pz..,EEG,160.0,60.99375,-1.6072362043138533e-07,3.8767681857331404e-05,1.5029331565912626e-09,-0.00018165256387216356,0.00016829206852174962,6.713826010543532e-08,3.8768015021063785e-05,0.0003499446323939132,1.2497203316022362e-09,0.2752210867708266,8.682382949244402e-10,0.19120876972433684,1.1156046505892043e-09,0.24568530780650993,1.1849841239620631e-09,0.26096448153715174,1.2738087800380822e-10,0.02805259928281977
S036,R01,baseline_eyes_open,S036R01.edf,P2..,EEG,160.0,60.99375,-1.6491209080525844e-07,3.763743666227397e-05,1.4165766385066849e-09,-0.00017276846454225255,0.00017698526332091566,-1.6314649502101528e-07,3.763779794972573e-05,0.00034975372786316824,1.1915794651625994e-09,0.2784240355102944,8.100206531989706e-10,0.1892691387389485,1.0065771016675888e-09,0.2351964488245886,1.1573157860231344e-09,0.27041799638630026,1.1880450316913477e-10,0.027759818103807565
S036,R01,baseline_eyes_open,S036R01.edf,P4..,EEG,160.0,60.99375,-1.5331328016867764e-07,3.5855527702773787e-05,1.2856188668443786e-09,-0.00014990636079156722,0.00017173775398187237,-2.996576491807013e-07,3.585585547447243e-05,0.0003216441147734396,1.0571172414943612e-09,0.2738663274271755,7.1000490786696e-10,0.18394027543995142,8.618261930873312e-10,0.22327246696659822,1.1256500013058021e-09,0.29162104232660907,1.0890639033447499e-10,0.02821427177943933
S036,R01,baseline_eyes_open,S036R01.edf,P6..,EEG,160.0,60.99375,-1.501585667459483e-07,3.12738021596784e-05,9.780507015227055e-10,-0.0001222058053342019,0.0001322458244362843,7.817553912837615e-08,3.1274162644551695e-05,0.0002544516297704862,8.197826977866749e-10,0.28215970594126516,5.567279944130577e-10,0.191619324995483,5.9767185976322e-10,0.20571172904169138,8.449946813171677e-10,0.29083737854690367,8.90396439124032e-11,0.030646413752411613
S036,R01,baseline_eyes_open,S036R01.edf,P8..,EEG,160.0,60.99375,-1.4010606731005834e-07,2.648645422296284e-05,7.015322573051061e-10,-0.00010195019680273708,0.0001307602777507338,3.9265069469098294e-08,2.6486824781675947e-05,0.00023271047455347086,6.786045417796312e-10,0.33752559329752585,4.0276035878475527e-10,0.20032569882164808,3.625401764102724e-10,0.18032090945952434,4.926762458852916e-10,0.24504823053487867,7.571149913826865e-11,0.03765752672251903
S036,R01,baseline_eyes_open,S036R01.edf,Po7.,EEG,160.0,60.99375,-1.0545589250903265e-07,3.448441183247776e-05,1.1891746594319319e-09,-0.00013695874009631926,0.0001663616273449323,-2.5426386025246624e-07,3.448457307807647e-05,0.00030332036744125157,7.392048437291377e-10,0.2082537679030495,6.493995506593564e-10,0.18295321580564938,8.807704586238887e-10,0.24813658652557832,1.1503041735127619e-09,0.32407144027916385,1.3403057474684319e-10,0.037759996355582824
S036,R01,baseline_eyes_open,S036R01.edf,Po3.,EEG,160.0,60.99375,-1.460865266998496e-07,3.602551153963365e-05,1.2978374816922776e-09,-0.00017381412192403483,0.00017990046399585236,1.33044697492205e-08,3.602580773508848e-05,0.0003537145859198872,9.060508004355586e-10,0.23146053017490514,7.218561038737384e-10,0.18440599184095116,9.621259833951568e-10,0.24578554547343368,1.1984956256130533e-09,0.3061687410720762,1.3040346345175507e-10,0.033312982862194196
S036,R01,baseline_eyes_open,S036R01.edf,Poz.,EEG,160.0,60.99375,-1.3117896651338007e-07,3.542560477385246e-05,1.2549734735931981e-09,-0.000182576088223494,0.00018824131601873447,-2.6658721308728315e-07,3.542584764708466e-05,0.00037081740424222846,9.782988634874277e-10,0.25728695064396523,7.118314257237366e-10,0.18720755357328497,9.193870604764025e-10,0.2417934867145354,1.083971468344767e-09,0.28507823537819194,1.1299589459778712e-10,0.02971726763814764
S036,R01,baseline_eyes_open,S036R01.edf,Po4.,EEG,160.0,60.99375,-1.5848741557580445e-07,3.3642500384200825e-05,1.1318178321009525e-09,-0.0001493958023825707,0.00015334552050387686,-2.775029267962145e-07,3.3642873693575116e-05,0.00030274132288644754,8.893088366122699e-10,0.26072434762353774,6.289165679661763e-10,0.1843834842766852,7.682912913440593e-10,0.2252448614854588,1.0251137485850804e-09,0.30053914043844415,1.027032312809442e-10,0.030110161815729383
S036,R01,baseline_eyes_open,S036R01.edf,Po8.,EEG,160.0,60.99375,-8.752410008472327e-08,3.116495549253554e-05,9.712544508517209e-10,-0.0001056986783164617,0.00013347381200126636,-9.212948658310612e-08,3.116507839425109e-05,0.00023917249031772805,8.474599772322299e-10,0.28928839413944096,5.170391973441382e-10,0.17649616869852905,5.837065978180715e-10,0.19925370975379258,8.903780477804233e-10,0.3039388791676535,9.380512997727226e-11,0.0320212589882936
S036,R01,baseline_eyes_open,S036R01.edf,O1..,EEG,160.0,60.99375,-8.359926459546e-08,3.320665725474258e-05,1.1026820860339483e-09,-0.0001385981605888474,0.0001700000722424547,-5.287473544106705e-07,3.320676248704455e-05,0.0003085982328313021,7.712086329589538e-10,0.23471552952325989,6.223077343964868e-10,0.18939789203976093,7.907622733020587e-10,0.24066663386921383,9.896319784073445e-10,0.3011921598359415,1.1558434651367012e-10,0.0351778234022958
S036,R01,baseline_eyes_open,S036R01.edf,Oz..,EEG,160.0,60.99375,-1.0047475506469737e-07,3.250989683775721e-05,1.0568933924016162e-09,-0.00013294129455626648,0.0001567422011875927,-7.392241334285142e-07,3.251005210051226e-05,0.00028968349574385916,7.839563202673169e-10,0.2558187061485977,6.176441662219424e-10,0.20154813141789524,6.95540372458589e-10,0.22696703063226517,8.593343155215553e-10,0.2804158689234819,1.114790873273694e-10,0.036377582711483
S036,R01,baseline_eyes_open,S036R01.edf,O2..,EEG,160.0,60.99375,-5.077444027850086e-08,3.1301055006669166e-05,9.797560445305287e-10,-0.00012286615938787327,0.0001517875931167581,-4.1256219206095074e-07,3.130109618806208e-05,0.00027465375250463134,8.062495609699929e-10,0.273339708304187,5.532403333606798e-10,0.18756295651309832,6.496556457204724e-10,0.22025027149876644,8.456627821342243e-10,0.2867018220936175,9.859052369489318e-11,0.03342476857400995
S036,R01,baseline_eyes_open,S036R01.edf,Iz..,EEG,160.0,60.99375,-4.889371032416897e-08,2.726105114600141e-05,7.431649095849048e-10,-9.723112243808096e-05,0.00014208665013482882,-1.383246453685161e-06,2.726109499231119e-05,0.0002393177725729098,5.343469399116556e-10,0.24430189991796172,4.857462069242202e-10,0.22208178313728164,4.840972861191564e-10,0.22132790123883203,5.863394673617972e-10,0.2680727354723047,9.93988349284838e-11,0.04544486439217795
S036,R02,baseline_eyes_closed,S036R02.edf,Fc5.,EEG,160.0,60.99375,2.1149419961132197e-09,3.765346078980465e-05,1.417783109449356e-09,-0.000218744045226213,0.0001475527987448918,-3.9147833156616724e-07,3.765346084920131e-05,0.0003662968439711048,7.971255893296773e-10,0.19900131794251932,9.317493887824875e-10,0.23260996616075968,1.0300735140731528e-09,0.25715645015312766,1.1089018171299008e-09,0.27683582867195894,1.4183009125020972e-10,0.03540768915276461
S036,R02,baseline_eyes_closed,S036R02.edf,Fc3.,EEG,160.0,60.99375,-1.3008315468563531e-08,3.878945885916125e-05,1.5046221185865632e-09,-0.00022631460416290615,0.0001517541891357487,-5.041778317520991e-07,3.878946104037583e-05,0.00037806879329865486,8.458735978078123e-10,0.19909927452425,9.911586783664364e-10,0.2332960554775568,1.0955489034114019e-09,0.25786712393003036,1.1717296113930379e-09,0.27579831806021243,1.4857900337355416e-10,0.03497209495352039
S036,R02,baseline_eyes_closed,S036R02.edf,Fc1.,EEG,160.0,60.99375,-1.0885389044175312e-08,3.84152745372907e-05,1.4757333177754151e-09,-0.000223815111187008,0.0001506668548267919,-4.2808970941080973e-07,3.841527607953781e-05,0.0003744819660137999,8.284094567994196e-10,0.19874450278925718,9.70642537626608e-10,0.23286777685036947,1.0707379750450989e-09,0.2568817686969497,1.1535366930852808e-09,0.27674608810255036,1.492578480744966e-10,0.03580859267054796
S036,R02,baseline_eyes_closed,S036R02.edf,Fcz.,EEG,160.0,60.99375,2.8176335094642433e-08,4.218437480793382e-05,1.7795214779362417e-09,-0.00021632303168419412,0.00020147210800619905,-6.695377468407675e-07,4.218438421788447e-05,0.00041779513969039314,1.118199663987657e-09,0.22238260163637957,1.324748361502128e-09,0.263460092711695,1.226381978323091e-09,0.24389742165265887,1.2152159754823026e-09,0.24167677641229224,1.4870745985295112e-10,0.029574281651010916
S036,R02,baseline_eyes_closed,S036R02.edf,Fc2.,EEG,160.0,60.99375,4.691904542741412e-08,4.0141130908914e-05,1.6113103906465709e-09,-0.00018981797591010945,0.00021629610071163504,-9.464337999061417e-08,4.014115832961718e-05,0.0004061140766217445,1.0323966491753035e-09,0.22833646537274602,1.151033128159321e-09,0.2545754446421168,1.0891709297907575e-09,0.2408933044230943,1.1156473702982659e-09,0.2467491320703126,1.3679422925033133e-10,0.030254951733290604
S036,R02,baseline_eyes_closed,S036R02.edf,Fc4.,EEG,160.0,60.99375,8.095655209525245e-08,3.790266814278179e-05,1.4366122523418453e-09,-0.00019953040834827003,0.00021237185482659486,-7.916058396951717e-07,3.7902754600492725e-05,0.0004119022631748649,9.112199588001285e-10,0.23069415031521812,9.621466880628439e-10,0.24358730352387412,9.076304295194113e-10,0.2297853868498776,1.0446281125168089e-09,0.2644691794611087,1.2721687685435118e-10,0.03220757955117142
S036,R02,baseline_eyes_closed,S036R02.edf,Fc6.,EEG,160.0,60.99375,2.3763706919835472e-07,3.449333046162224e-05,1.1897898463346767e-09,-0.00015897737266659052,0.00018446481257910715,4.1159193171333754e-07,3.4494149035906567e-05,0.0003434421852456977,8.693634782798928e-10,0.2886741686331017,6.382112040217418e-10,0.2119195173666962,5.920025694279934e-10,0.19657583258088732,7.977174708359661e-10,0.2648839449217511,1.1692238811683808e-10,0.03882435141053674
S036,R02,baseline_eyes_closed,S036R02.edf,C5..,EEG,160.0,60.99375,-7.472739711776597e-08,3.7329102361859834e-05,1.3934618831422093e-09,-0.00020443074534830228,0.00015258282462481855,-1.1694608386695588e-07,3.7329177158438535e-05,0.00035701356997312083,8.316389527277845e-10,0.2090342146758786,7.385731109712082e-10,0.18564191795754142,1.1422374768707604e-09,0.28710381249925715,1.1139276281324775e-09,0.2799880719736485,1.5782719888949356e-10,0.039670201192653645
S036,R02,baseline_eyes_closed,S036R02.edf,C3..,EEG,160.0,60.99375,1.2107422211216148e-07,4.1163573208624506e-05,1.6944397593017892e-09,-0.00022425891242199887,0.00017576162839292724,-6.380962278857041e-09,4.116375126575625e-05,0.0004000205408149261,8.949166623700219e-10,0.17705833491065656,9.64827168705393e-10,0.1908900561926363,1.5109150691289546e-09,0.29893298178504635,1.5243604383827618e-09,0.30159313416843525,1.6743061179806373e-10,0.03312597315992353
S036,R02,baseline_eyes_closed,S036R02.edf,C1..,EEG,160.0,60.99375,7.028047079231107e-09,4.123126114513758e-05,1.7000168956185318e-09,-0.00022834206257503871,0.00018117230265532404,3.1835943783182756e-07,4.1231261744118105e-05,0.00040951436523036275,1.0043585557203152e-09,0.20075475158622166,1.0897752157001935e-09,0.21782813664170816,1.404302301440969e-09,0.2806969264831431,1.3533648640199327e-09,0.2705153707651606,1.5759401631517263e-10,0.0315004511253824
S036,R02,baseline_eyes_closed,S036R02.edf,Cz..,EEG,160.0,60.99375,2.534416634952826e-09,4.090749436508109e-05,1.673423095229141e-09,-0.0002094804744394021,0.00019583636385686262,-5.4269914187500776e-08,4.090749444359076e-05,0.00040531683829626473,1.0482834985407205e-09,0.218071880163658,1.0878711763184521e-09,0.2263072090001041,1.2648118562344788e-09,0.2631157505830231,1.259001881243118e-09,0.2619071155412299,1.5369940182877346e-10,0.031973714728400084
S036,R02,baseline_eyes_closed,S036R02.edf,C2..,EEG,160.0,60.99375,3.50365157421999e-08,3.9448120316387894e-05,1.5561541964962155e-09,-0.00019030838981909742,0.00020638955010334384,2.98536755329845e-07,3.944813587552207e-05,0.00039669793992244126,1.024317531938476e-09,0.22902295400554798,1.0313193687572852e-09,0.2305884659700594,1.1057163041082879e-09,0.24722257148107374,1.175244397373354e-09,0.2627680725678355,1.4082883842171103e-10,0.031487342136449444
S036,R02,baseline_eyes_closed,S036R02.edf,C4..,EEG,160.0,60.99375,6.688249320646949e-08,3.474440224228061e-05,1.2071734871733943e-09,-0.00018288004216136875,0.0001745657876674889,3.753273031898841e-07,3.4744466616157624e-05,0.00035744582982885766,6.752985478159665e-10,0.19851963255836066,7.592678252169149e-10,0.2232043444531805,8.362619602981438e-10,0.24583855187878242,1.0191015231185227e-09,0.2995884717410782,1.1554469732328961e-10,0.03396703714360352
S036,R02,baseline_eyes_closed,S036R02.edf,C6..,EEG,160.0,60.99375,3.522225263804334e-09,2.9495479388771055e-05,8.699833043734181e-10,-0.00015499100048775284,0.0001236027742602458,1.5513093950845917e-07,2.9495479599075668e-05,0.00027859377474799866,5.524000006124983e-10,0.2278412015360067,5.102956809915505e-10,0.21047498364741868,5.392723475522679e-10,0.22242661021943486,7.307311542576051e-10,0.3013951194808867,9.429912927499695e-11,0.038894328193323356
S036,R02,baseline_eyes_closed,S036R02.edf,Cp5.,EEG,160.0,60.99375,-6.57903705149324e-08,3.7243449705597274e-05,1.3870745459733537e-09,-0.0001988060923461908,0.00015751788551727672,-1.233450159958385e-07,3.724350781473472e-05,0.0003563239778634675,6.937927761259826e-10,0.16613502327440605,6.869126121514161e-10,0.16448750510849366,1.2967518480399528e-09,0.31051908562410085,1.3377007443299655e-09,0.3203246732178338,1.68910352104921e-10,0.04044712808186336
S036,R02,baseline_eyes_closed,S036R02.edf,Cp3.,EEG,160.0,60.99375,4.138866060968005e-09,4.322557113711308e-05,1.8684500001296234e-09,-0.00020492080420826165,0.00017933044441924872,-6.653519811156748e-08,4.3225571335262135e-05,0.00038425124862751035,1.0007551407191006e-09,0.18243872526353033,9.564797258294954e-10,0.17436727009501699,1.6371267794160707e-09,0.29844995102082733,1.719395746587465e-09,0.3134476711311747,1.8116575007656546e-10,0.0330267086928281
S036,R02,baseline_eyes_closed,S036R02.edf,Cp1.,EEG,160.0,60.99375,9.861318696764573e-09,4.1370750568912644e-05,1.7115390026351858e-09,-0.0002003370406014311,0.00018615118780319244,-5.439797843494965e-08,4.137075174420683e-05,0.00038648822840462355,9.495345291685611e-10,0.18895851944371908,9.605267316111757e-10,0.19114598102113095,1.4768705976531993e-09,0.293899034705845,1.4844539702790813e-09,0.29540813502790636,1.6063832941307654e-10,0.031967221790645324
S036,R02,baseline_eyes_closed,S036R02.edf,Cpz.,EEG,160.0,60.99375,3.2122223421676685e-09,4.1606213333601545e-05,1.7310769879611632e-09,-0.00020261368287940722,0.00019771363653255775,3.6252062218879345e-07,4.1606213457601923e-05,0.000400327319411965,1.1550687418606942e-09,0.23290441658990965,9.92723616169378e-10,0.20016965768331663,1.3149471139147167e-09,0.26514178707627806,1.3429805680730665e-09,0.2707943643204971,1.6019990168297776e-10,0.032302202706247854
S036,R02,baseline_eyes_closed,S036R02.edf,Cp2.,EEG,160.0,60.99375,4.669182954526522e-08,3.8700240806099716e-05,1.4977086384501056e-09,-0.00021726664676412888,0.0001805742395103945,2.92021888073465e-07,3.870026897292901e-05,0.0003978408862745234,8.847077438708672e-10,0.20803482292037978,8.7636633445625e-10,0.20607338012472415,1.1223814059063273e-09,0.26392265541300697,1.2307612994579794e-09,0.2894076724927699,1.4391834281680313e-10,0.03384171458914937
S036,R02,baseline_eyes_closed,S036R02.edf,Cp4.,EEG,160.0,60.99375,3.9412281078264246e-08,3.781764356111015e-05,1.430174164515176e-09,-0.00023984217665382095,0.00016541028828972874,3.9796063168523955e-07,3.781766409818401e-05,0.0004052524649435497,7.726044860283062e-10,0.18992476356536894,7.879088475654103e-10,0.19368694369636413,1.0932311813140747e-09,0.2687425162397485,1.2817833253407764e-09,0.3150931678624246,1.3706234151276137e-10,0.033693219850878954
S036,R02,baseline_eyes_closed,S036R02.edf,Cp6.,EEG,160.0,60.99375,5.856575249240069e-08,3.160169978994277e-05,9.986674296136688e-10,-0.0002048180350260424,0.00013786511398211672,4.089212810985269e-08,3.1601754058296094e-05,0.0003426831490081591,5.973326135414211e-10,0.21427223137204326,5.301459952903535e-10,0.1901713765306399,6.997963531015024e-10,0.25102752249886884,8.634973073086775e-10,0.3097495275267623,9.964483449933406e-11,0.03574410730109868
S036,R02,baseline_eyes_closed,S036R02.edf,Fp1.,EEG,160.0,60.99375,-6.18093779616826e-09,5.349775721432771e-05,2.8620100269631524e-09,-0.00023173010447656274,0.0005452623909578234,-2.3288612125708182e-06,5.349775757138934e-05,0.0007769924954343862,1.786059029989711e-09,0.4021496132095871,7.860091751173942e-10,0.1769780732020193,7.698211007682179e-10,0.17333316128767637,9.047773292721959e-10,0.20371994816415048,2.0021385399966532e-10,0.04508021436762366
S036,R02,baseline_eyes_closed,S036R02.edf,Fpz.,EEG,160.0,60.99375,1.0208601623790074e-08,5.237997470354656e-05,2.743661749944178e-09,-0.00022583915895928703,0.0005490032017526744,-2.3308808158893486e-06,5.2379975698349895e-05,0.0007748423607119615,1.6611303626492556e-09,0.41362023919465957,7.124412596554446e-10,0.17739734993517225,6.880141309083111e-10,0.1713150128336371,7.927387468062584e-10,0.1973913652086517,1.6489610360741108e-10,0.041059008582317966
S036,R02,baseline_eyes_closed,S036R02.edf,Fp2.,EEG,160.0,60.99375,4.127664353163733e-08,5.267972459879743e-05,2.775153383805143e-09,-0.00022427619261190172,0.0005266167714916901,-1.3780220412187539e-06,5.267974076973466e-05,0.0007508929641035918,1.7946419753420143e-09,0.4326776898131855,7.205856356840621e-10,0.17372898463546074,7.001366031122404e-10,0.1687988424156432,7.792290276512056e-10,0.1878675636432972,1.5573163015862226e-10,0.037545985713965495
S036,R02,baseline_eyes_closed,S036R02.edf,Af7.,EEG,160.0,60.99375,-3.6692304668583527e-09,5.042307407445652e-05,2.5424863991181288e-09,-0.00024467375080923195,0.000498060482637442,-1.8176784033371882e-06,5.0423074207959406e-05,0.000742734233446674,1.481585576219909e-09,0.35132881302368146,7.593045137036548e-10,0.1800540973162344,7.696425851942745e-10,0.18250556717666608,9.695083007286228e-10,0.22989978167891967,2.4386583260160906e-10,0.05782797489399844
S036,R02,baseline_eyes_closed,S036R02.edf,Af3.,EEG,160.0,60.99375,-4.021135780932466e-08,4.6989747773749985e-05,2.2080363958406417e-09,-0.00019679695085325334,0.0003910112065101325,-1.5699737709464752e-06,4.698976497913071e-05,0.0005878081573633858,1.3178257166855042e-09,0.2972840454765453,9.277806283980949e-10,0.20929503426193907,9.233698220565747e-10,0.20830001471085707,1.0558688614873554e-09,0.23819004490605553,2.1444947790792008e-10,0.048376964825929146
S036,R02,baseline_eyes_closed,S036R02.edf,Afz.,EEG,160.0,60.99375,7.75163500989379e-08,4.4422788901164e-05,1.9733841737573797e-09,-0.00017669246900161442,0.00031558875495344443,-1.4351945728807805e-06,4.4422856532892074e-05,0.0004922812239550588,1.190180242111949e-09,0.2736096808317252,1.0875990030991276e-09,0.250027353489594,9.35934079297366e-10,0.21516121311313097,9.921796212474315e-10,0.2280914603451442,1.4706213026488994e-10,0.0338080074769258
S036,R02,baseline_eyes_closed,S036R02.edf,Af4.,EEG,160.0,60.99375,6.53059915638098e-08,4.5453287434618404e-05,2.0660013386140393e-09,-0.00018117655187382866,0.0003542659230193086,-9.196203422018772e-07,4.5453334349490504e-05,0.0005354424748931373,1.4164176649169368e-09,0.3435967672599194,8.543829592210585e-10,0.20725752725452964,8.248990118110076e-10,0.2001052661192175,8.823934800353198e-10,0.2140523623087869,1.4662637268160863e-10,0.03556885013249488
S036,R02,baseline_eyes_closed,S036R02.edf,Af8.,EEG,160.0,60.99375,-1.0960747423868094e-07,5.7280478436324575e-05,3.2810532098942445e-09,-0.0002304486605475259,0.0005355791592052781,-1.977873163664725e-06,5.7280583304403016e-05,0.000766027819752804,2.817902456053349e-09,0.5315809913965466,7.858579872001981e-10,0.14824756159865707,6.624926823880915e-10,0.12497541074933213,8.397520317864515e-10,0.15841436123005917,1.9900622058115924e-10,0.03754137188225285
S036,R02,baseline_eyes_closed,S036R02.edf,F7..,EEG,160.0,60.99375,4.3144194035162235e-09,4.056062094182166e-05,1.6451639711861419e-09,-0.0001842168298883191,0.00022733075942255637,-8.042577576759859e-07,4.0560621171283326e-05,0.00041154758931087544,1.0783772914190536e-09,0.27579553163747045,7.767665236472667e-10,0.19865842692735186,8.991147325742169e-10,0.22994904255363,9.620600469304615e-10,0.24604733818272642,1.9930491725602058e-10,0.05097233227180979
S036,R02,baseline_eyes_closed,S036R02.edf,F5..,EEG,160.0,60.99375,3.949621373894154e-08,4.253900314019859e-05,1.8095667881618256e-09,-0.00017386073075335002,0.00023133011729322046,-1.5934830521406003e-06,4.2539021475731255e-05,0.0004051908480465705,1.1964963303464151e-09,0.2663767814199568,9.68538122224339e-10,0.21562629248177634,1.003772789733577e-09,0.22347061016789557,1.1386538879683281e-09,0.2534992796346541,1.8919611789976817e-10,0.04212085876494048
S036,R02,baseline_eyes_closed,S036R02.edf,F3..,EEG,160.0,60.99375,2.8394791208566034e-09,4.1006026082833206e-05,1.6814941751059972e-09,-0.00019562704406168174,0.00022344725539176193,-6.28523334940244e-07,4.100602618114366e-05,0.00041907429945344367,1.0328594885787706e-09,0.24204754283401447,1.0012021034622185e-09,0.2346287289830081,9.86475704545254e-10,0.23117764128709165,1.0888546123517368e-09,0.25516983320342645,1.6181588672256396e-10,0.03792107078049733
S036,R02,baseline_eyes_closed,S036R02.edf,F1..,EEG,160.0,60.99375,-6.086584352492143e-09,4.305658928623062e-05,1.8538698809631493e-09,-0.00022714336896213395,0.00021083549275811587,-1.040168518627001e-06,4.3056589716437814e-05,0.00043797886172024984,1.112771094588152e-09,0.23027496454474683,1.2556494705536442e-09,0.25984197353669214,1.1323242762230103e-09,0.23432126681625798,1.1784200727332486e-09,0.24386025282935675,1.5736283993987596e-10,0.032564399420553954
S036,R02,baseline_eyes_closed,S036R02.edf,Fz..,EEG,160.0,60.99375,-1.5388915583641202e-08,4.210110886162053e-05,1.7725033673780231e-09,-0.00020583857781233752,0.0002060221054521225,-6.883393505512948e-07,4.2101111674120264e-05,0.00041186068326446,1.0874085268355322e-09,0.23467495029807522,1.244815079135387e-09,0.26864504886356755,1.0813658759226884e-09,0.23337087849098087,1.0807593868032185e-09,0.2332399913400569,1.4294949209276448e-10,0.03085010290440591
S036,R02,baseline_eyes_closed,S036R02.edf,F2..,EEG,160.0,60.99375,-3.792231858135145e-09,4.235352322831302e-05,1.7938209298512505e-09,-0.00018443899194935294,0.00020876493552078013,-7.164573198476751e-07,4.2353523398086644e-05,0.0003932039274701331,1.1442408763799205e-09,0.24706534909638503,1.2015384853490106e-09,0.25943709184265284,1.0661467698550477e-09,0.2302032109843642,1.0795939317223943e-09,0.23310673227056622,1.4330027798865786e-10,0.030941503609701024
S036,R02,baseline_eyes_closed,S036R02.edf,F4..,EEG,160.0,60.99375,3.6602238602911834e-08,4.045799246080769e-05,1.6368491539587718e-09,-0.00018942826387367145,0.00021425508297537654,-4.123206092967012e-07,4.045800901777845e-05,0.000403683346849048,1.066392600275857e-09,0.25810529399007986,1.017070756001132e-09,0.24616763696454563,9.348513618324844e-10,0.22626759180472786,9.871107857404362e-10,0.2389162485639973,1.2889539248412016e-10,0.031197312474293776
S036,R02,baseline_eyes_closed,S036R02.edf,F6..,EEG,160.0,60.99375,-7.180234689339633e-09,3.841186356465843e-05,1.4754712625099339e-09,-0.0001708840086174184,0.00020309542364359192,-7.041024331461553e-07,3.8411864235750186e-05,0.00037397943226101033,9.989769630557085e-10,0.3052362095848686,7.030852082016462e-10,0.2148268397603589,6.776586127317763e-10,0.20705777409529003,7.756186939607203e-10,0.2369893590974972,1.1978798120621488e-10,0.036601073587689444
S036,R02,baseline_eyes_closed,S036R02.edf,F8..,EEG,160.0,60.99375,1.81507044837373e-08,3.4977006103184073e-05,1.223390955942176e-09,-0.00015642685413385258,0.0001932530710458005,-3.0637821316683055e-07,3.497701081267879e-05,0.0003496799251796531,8.826543161016605e-10,0.3410869020418484,4.826325515444803e-10,0.18650522501030778,5.009531715764667e-10,0.1935849202162352,5.988667840869626e-10,0.23142198751392057,1.2459327660869001e-10,0.04814697436862307
S036,R02,baseline_eyes_closed,S036R02.edf,Ft7.,EEG,160.0,60.99375,-2.467022109515416e-08,3.5077792672973284e-05,1.2304515388080984e-09,-0.00017130789110271786,0.00014886578850991915,-8.34349217539637e-07,3.50778013482588e-05,0.000320173679612637,6.410380509536349e-10,0.1979273195910783,6.556889541325407e-10,0.20245094184950016,9.395575641414736e-10,0.29009839586807135,8.409082505271233e-10,0.25963937055102315,1.6568013285273118e-10,0.05115550403950461
S036,R02,baseline_eyes_closed,S036R02.edf,Ft8.,EEG,160.0,60.99375,5.964036425198188e-08,2.656505661081145e-05,7.057022327356172e-10,-0.00012767605103746436,0.00012335462406064452,-1.2986180827507487e-07,2.6565123559070175e-05,0.0002510306750981089,5.253811512022036e-10,0.2904273030101616,3.4886653134645286e-10,0.19285116258475196,4.1243665912726e-10,0.2279923181460894,4.3822941142477756e-10,0.2422503848274617,8.588226017180776e-11,0.04747515806579727
S036,R02,baseline_eyes_closed,S036R02.edf,T7..,EEG,160.0,60.99375,-3.7153866869946234e-08,3.317846850499334e-05,1.100810772336835e-09,-0.0001967057960462473,0.00016315369507277026,-9.0744862855202e-07,3.3178489307782815e-05,0.00035985949111901755,5.497697404715357e-10,0.17950855787726033,5.678176030281568e-10,0.18540147184070865,9.577495670728594e-10,0.31272045537711946,8.473980635171604e-10,0.2766889356250852,1.4418032504787948e-10,0.04707716761824854
S036,R02,baseline_eyes_closed,S036R02.edf,T8..,EEG,160.0,60.99375,-7.458384102490652e-09,2.1005117840691133e-05,4.41214975501321e-10,-9.469250151144965e-05,8.97502746801613e-05,-2.7888093666019026e-07,2.1005119164832522e-05,0.00018444277619161095,3.274048553451968e-10,0.27015236800861825,2.2874080850470139e-10,0.18874146204276054,2.703807748815661e-10,0.22309994920889864,3.323136681994481e-10,0.274202788749291,5.399498197439316e-11,0.04455301136443262
S036,R02,baseline_eyes_closed,S036R02.edf,T9..,EEG,160.0,60.99375,-2.9521101832350173e-08,3.0720883315020856e-05,9.43772671655127e-10,-0.00015824569077050487,0.0001598872524378773,-8.66126928450084e-07,3.072089749910605e-05,0.00031813294320838216,4.619057571766496e-10,0.17706996057602847,4.946179416076456e-10,0.18961006235557185,7.993158294995751e-10,0.3064149346879805,7.017610217731742e-10,0.26901763948278207,1.558694047686422e-10,0.05975199254084493
S036,R02,baseline_eyes_closed,S036R02.edf,T10.,EEG,160.0,60.99375,4.126523814363432e-09,1.665246896451725e-05,2.7730472261421023e-10,-8.409131656457851e-05,7.348897980737765e-05,2.8193401769795287e-08,1.665246947579875e-05,0.00015758029637195616,2.2866793643242257e-10,0.31170910451629863,1.35073331957466e-10,0.18412545285262236,1.7418251635532633e-10,0.23743720716856911,1.5295434362278116e-10,0.20849998572766776,4.334424085086719e-11,0.059084779057143315
